Source.Name,Rk,Team,date,pts,away,opp,result,mp,fg,fga,fgpc,twop,twopa,twofgpc,threep,threepa,threefgpc,ft,fta,ftpc,season
NBA_by_game_1800.csv,1683,DET,2/27/2022,127,away,CHO,W 127-126 (OT),265,50,110,0.455,36,70,0.514,14,40,0.35,13,18,0.722,2021-22
NBA_by_game_1800.csv,1684,ATL,2/26/2022,127,,TOR,W 127-100,240,48,83,0.578,35,52,0.673,13,31,0.419,18,22,0.818,2021-22
NBA_by_game_1800.csv,1685,OKC,2/14/2022,127,away,NYK,W 127-123 (OT),265,48,96,0.5,35,62,0.565,13,34,0.382,18,27,0.667,2021-22
NBA_by_game_1800.csv,1686,PHO,2/7/2022,127,away,CHI,W 127-124,240,49,90,0.544,37,58,0.638,12,32,0.375,17,19,0.895,2021-22
NBA_by_game_1800.csv,1687,TOR,2/3/2022,127,,CHI,W 127-120 (OT),265,48,113,0.425,34,77,0.442,14,36,0.389,17,19,0.895,2021-22
NBA_by_game_1800.csv,1688,SAC,1/22/2022,127,away,MIL,L 127-133,240,51,97,0.526,36,60,0.6,15,37,0.405,10,16,0.625,2021-22
NBA_by_game_1800.csv,1689,MEM,1/9/2022,127,away,LAL,W 127-119,240,47,86,0.547,36,56,0.643,11,30,0.367,22,32,0.688,2021-22
NBA_by_game_1800.csv,1690,MIL,12/28/2021,127,away,ORL,W 127-110,240,47,85,0.553,30,48,0.625,17,37,0.459,16,22,0.727,2021-22
NBA_by_game_1800.csv,1691,MEM,12/26/2021,127,away,SAC,W 127-102,240,47,100,0.47,38,70,0.543,9,30,0.3,24,30,0.8,2021-22
NBA_by_game_1800.csv,1692,DEN,12/11/2021,127,away,SAS,W 127-112,240,47,93,0.505,27,50,0.54,20,43,0.465,13,14,0.929,2021-22
NBA_by_game_1800.csv,1693,PHI,12/6/2021,127,away,CHO,W 127-124 (OT),265,46,87,0.529,31,51,0.608,15,36,0.417,20,27,0.741,2021-22
NBA_by_game_1800.csv,1694,ATL,12/5/2021,127,,CHO,L 127-130,240,48,93,0.516,31,56,0.554,17,37,0.459,14,18,0.778,2021-22
NBA_by_game_1800.csv,1695,MIL,12/1/2021,127,,CHO,W 127-125,240,46,94,0.489,32,58,0.552,14,36,0.389,21,26,0.808,2021-22
NBA_by_game_1800.csv,1696,UTA,11/27/2021,127,,NOP,W 127-105,240,45,80,0.563,25,45,0.556,20,35,0.571,17,22,0.773,2021-22
NBA_by_game_1800.csv,1697,NOP,11/24/2021,127,,WAS,W 127-102,240,44,96,0.458,32,67,0.478,12,29,0.414,27,32,0.844,2021-22
NBA_by_game_1800.csv,1698,DET,11/13/2021,127,away,TOR,W 127-121,240,43,79,0.544,28,44,0.636,15,35,0.429,26,30,0.867,2021-22
NBA_by_game_1800.csv,1699,GSW,11/8/2021,127,,ATL,W 127-113,240,44,92,0.478,26,48,0.542,18,44,0.409,21,22,0.955,2021-22
NBA_by_game_1800.csv,1700,MIL,10/19/2021,127,,BRK,W 127-104,240,48,105,0.457,31,60,0.517,17,45,0.378,14,18,0.778,2021-22
NBA_by_game_1800.csv,1701,UTA,5/7/2021,127,,DEN,W 127-120,240,43,89,0.483,22,43,0.512,21,46,0.457,20,23,0.87,2020-21
NBA_by_game_1800.csv,1702,DAL,5/4/2021,127,away,MIA,W 127-113,240,46,87,0.529,24,39,0.615,22,48,0.458,13,18,0.722,2020-21
NBA_by_game_1800.csv,1703,PHI,4/28/2021,127,,ATL,W 127-83,240,48,89,0.539,32,53,0.604,16,36,0.444,15,22,0.682,2020-21
NBA_by_game_1800.csv,1704,ATL,4/21/2021,127,away,NYK,L 127-137 (OT),265,49,102,0.48,37,68,0.544,12,34,0.353,17,24,0.708,2020-21
NBA_by_game_1800.csv,1705,DAL,4/21/2021,127,,DET,W 127-117,240,46,92,0.5,30,49,0.612,16,43,0.372,19,26,0.731,2020-21
NBA_by_game_1800.csv,1706,MIL,4/19/2021,127,,PHO,L 127-128 (OT),265,49,102,0.48,38,68,0.559,11,34,0.324,18,19,0.947,2020-21
NBA_by_game_1800.csv,1707,LAL,4/17/2021,127,,UTA,W 127-115 (OT),265,48,93,0.516,37,60,0.617,11,33,0.333,20,23,0.87,2020-21
NBA_by_game_1800.csv,1708,BRK,4/13/2021,127,away,MIN,W 127-97,240,46,91,0.505,31,55,0.564,15,36,0.417,20,24,0.833,2020-21
NBA_by_game_1800.csv,1709,CHO,4/9/2021,127,away,MIL,W 127-119,240,44,91,0.484,25,41,0.61,19,50,0.38,20,22,0.909,2020-21
NBA_by_game_1800.csv,1710,MIL,4/2/2021,127,away,POR,W 127-109,240,49,90,0.544,37,51,0.725,12,39,0.308,17,19,0.895,2020-21
NBA_by_game_1800.csv,1711,DAL,3/29/2021,127,away,OKC,W 127-106,240,51,96,0.531,35,52,0.673,16,44,0.364,9,13,0.692,2020-21
NBA_by_game_1800.csv,1712,CHI,3/19/2021,127,away,DEN,L 127-131 (OT),265,47,90,0.522,30,55,0.545,17,35,0.486,16,23,0.696,2020-21
NBA_by_game_1800.csv,1713,PHI,3/12/2021,127,away,WAS,W 127-101,240,49,90,0.544,38,69,0.551,11,21,0.524,18,18,1,2020-21
NBA_by_game_1800.csv,1714,PHO,3/11/2021,127,away,POR,W 127-121,240,49,83,0.59,36,59,0.61,13,24,0.542,16,19,0.842,2020-21
NBA_by_game_1800.csv,1715,PHI,3/11/2021,127,away,CHI,W 127-105,240,53,103,0.515,43,70,0.614,10,33,0.303,11,15,0.733,2020-21
NBA_by_game_1800.csv,1716,MEM,3/10/2021,127,,WAS,W 127-112,240,50,99,0.505,42,76,0.553,8,23,0.348,19,29,0.655,2020-21
NBA_by_game_1800.csv,1717,CHO,2/28/2021,127,away,SAC,W 127-126,240,45,83,0.542,34,53,0.642,11,30,0.367,26,27,0.963,2020-21
NBA_by_game_1800.csv,1718,ATL,2/24/2021,127,,BOS,W 127-112,240,45,85,0.529,22,43,0.512,23,42,0.548,14,17,0.824,2020-21
NBA_by_game_1800.csv,1719,BRK,2/23/2021,127,,SAC,W 127-118,240,44,89,0.494,27,49,0.551,17,40,0.425,22,31,0.71,2020-21
NBA_by_game_1800.csv,1720,WAS,2/22/2021,127,away,LAL,W 127-124 (OT),265,47,96,0.49,38,71,0.535,9,25,0.36,24,33,0.727,2020-21
NBA_by_game_1800.csv,1721,DAL,2/8/2021,127,,MIN,W 127-122,240,45,87,0.517,33,53,0.623,12,34,0.353,25,30,0.833,2020-21
NBA_by_game_1800.csv,1722,UTA,1/23/2021,127,,GSW,W 127-108,240,45,94,0.479,25,44,0.568,20,50,0.4,17,22,0.773,2020-21
NBA_by_game_1800.csv,1723,OKC,1/15/2021,127,,CHI,W 127-125 (OT),265,48,105,0.457,33,60,0.55,15,45,0.333,16,24,0.667,2020-21
NBA_by_game_1800.csv,1724,SAC,1/11/2021,127,,IND,W 127-122,240,47,84,0.56,32,52,0.615,15,32,0.469,18,23,0.783,2020-21
NBA_by_game_1800.csv,1725,CHI,1/10/2021,127,away,LAC,L 127-130,240,47,77,0.61,29,44,0.659,18,33,0.545,15,17,0.882,2020-21
NBA_by_game_1800.csv,1726,PHI,1/2/2021,127,,CHO,W 127-112,240,47,79,0.595,31,44,0.705,16,35,0.457,17,24,0.708,2020-21
NBA_by_game_1800.csv,1727,LAL,12/27/2020,127,,MIN,W 127-91,240,50,90,0.556,37,55,0.673,13,35,0.371,14,18,0.778,2020-21
NBA_by_game_1800.csv,1728,NOP,8/13/2020,127,away,ORL,L 127-133,240,48,87,0.552,38,53,0.717,10,34,0.294,21,27,0.778,2020-21
NBA_by_game_1800.csv,1729,IND,8/1/2020,127,,PHI,W 127-121,240,48,95,0.505,34,61,0.557,14,34,0.412,17,23,0.739,2020-21
NBA_by_game_1800.csv,1730,PHO,3/6/2020,127,,POR,W 127-117,240,45,91,0.495,26,49,0.531,19,42,0.452,18,19,0.947,2019-20
NBA_by_game_1800.csv,1731,DAL,3/4/2020,127,,NOP,W 127-123 (OT),265,44,95,0.463,22,45,0.489,22,50,0.44,17,24,0.708,2019-20
NBA_by_game_1800.csv,1732,MEM,3/2/2020,127,away,ATL,W 127-88,240,46,92,0.5,32,60,0.533,14,32,0.438,21,31,0.677,2019-20
NBA_by_game_1800.csv,1733,TOR,2/23/2020,127,,IND,W 127-81,240,47,92,0.511,30,48,0.625,17,44,0.386,16,18,0.889,2019-20
NBA_by_game_1800.csv,1734,BOS,2/21/2020,127,away,MIN,W 127-117,240,44,95,0.463,34,66,0.515,10,29,0.345,29,37,0.784,2019-20
NBA_by_game_1800.csv,1735,CLE,2/12/2020,127,,ATL,W 127-105,240,48,94,0.511,38,66,0.576,10,28,0.357,21,25,0.84,2019-20
NBA_by_game_1800.csv,1736,DEN,2/10/2020,127,,SAS,W 127-120,240,45,80,0.563,27,45,0.6,18,35,0.514,19,23,0.826,2019-20
NBA_by_game_1800.csv,1737,PHO,2/7/2020,127,,HOU,W 127-91,240,43,77,0.558,28,46,0.609,15,31,0.484,26,27,0.963,2019-20
NBA_by_game_1800.csv,1738,ATL,2/5/2020,127,away,MIN,W 127-120,240,43,82,0.524,30,50,0.6,13,32,0.406,28,30,0.933,2019-20
NBA_by_game_1800.csv,1739,DEN,2/4/2020,127,,POR,W 127-99,240,46,90,0.511,29,56,0.518,17,34,0.5,18,25,0.72,2019-20
NBA_by_game_1800.csv,1740,DEN,1/31/2020,127,away,MIL,W 127-115,240,48,100,0.48,26,54,0.481,22,46,0.478,9,9,1,2019-20
NBA_by_game_1800.csv,1741,POR,1/31/2020,127,away,LAL,W 127-119,240,49,97,0.505,36,61,0.59,13,36,0.361,16,21,0.762,2019-20
NBA_by_game_1800.csv,1742,ATL,1/30/2020,127,,PHI,W 127-117,240,42,87,0.483,31,52,0.596,11,35,0.314,32,37,0.865,2019-20
NBA_by_game_1800.csv,1743,MEM,1/29/2020,127,away,NYK,W 127-106,240,43,86,0.5,30,58,0.517,13,28,0.464,28,33,0.848,2019-20
NBA_by_game_1800.csv,1744,SAS,1/29/2020,127,,UTA,W 127-120,240,46,82,0.561,38,51,0.745,8,31,0.258,27,30,0.9,2019-20
NBA_by_game_1800.csv,1745,DET,1/22/2020,127,,SAC,W 127-106,240,39,73,0.534,27,44,0.614,12,29,0.414,37,44,0.841,2019-20
NBA_by_game_1800.csv,1746,DAL,1/15/2020,127,away,SAC,W 127-123,240,47,92,0.511,34,52,0.654,13,40,0.325,20,24,0.833,2019-20
NBA_by_game_1800.csv,1747,UTA,1/12/2020,127,away,WAS,W 127-116,240,48,90,0.533,38,60,0.633,10,30,0.333,21,25,0.84,2019-20
NBA_by_game_1800.csv,1748,MIL,1/10/2020,127,away,SAC,W 127-106,240,47,95,0.495,37,56,0.661,10,39,0.256,23,30,0.767,2019-20
NBA_by_game_1800.csv,1749,MIL,1/4/2020,127,,SAS,W 127-118,240,43,87,0.494,26,42,0.619,17,45,0.378,24,33,0.727,2019-20
NBA_by_game_1800.csv,1750,NOP,12/29/2019,127,,HOU,W 127-112,240,50,102,0.49,32,58,0.552,18,44,0.409,9,13,0.692,2019-20
NBA_by_game_1800.csv,1751,MIL,12/13/2019,127,away,MEM,W 127-114,240,44,87,0.506,33,57,0.579,11,30,0.367,28,33,0.848,2019-20
NBA_by_game_1800.csv,1752,MIL,12/11/2019,127,,NOP,W 127-112,240,50,93,0.538,31,54,0.574,19,39,0.487,8,9,0.889,2019-20
NBA_by_game_1800.csv,1753,UTA,12/11/2019,127,away,MIN,W 127-116,240,47,83,0.566,31,48,0.646,16,35,0.457,17,22,0.773,2019-20
NBA_by_game_1800.csv,1754,MIN,12/6/2019,127,away,OKC,L 127-139 (OT),265,50,96,0.521,37,58,0.638,13,38,0.342,14,20,0.7,2019-20
NBA_by_game_1800.csv,1755,MIL,12/4/2019,127,away,DET,W 127-103,240,44,90,0.489,30,55,0.545,14,35,0.4,25,27,0.926,2019-20
NBA_by_game_1800.csv,1756,POR,12/4/2019,127,,SAC,W 127-116,240,47,84,0.56,31,52,0.596,16,32,0.5,17,21,0.81,2019-20
NBA_by_game_1800.csv,1757,ORL,12/3/2019,127,away,WAS,W 127-120,240,46,90,0.511,31,59,0.525,15,31,0.484,20,27,0.741,2019-20
NBA_by_game_1800.csv,1758,DET,12/3/2019,127,away,CLE,W 127-94,240,51,94,0.543,33,59,0.559,18,35,0.514,7,11,0.636,2019-20
NBA_by_game_1800.csv,1759,OKC,11/22/2019,127,,LAL,L 127-130,240,49,93,0.527,38,62,0.613,11,31,0.355,18,20,0.9,2019-20
NBA_by_game_1800.csv,1760,ATL,11/20/2019,127,,MIL,L 127-135,240,44,96,0.458,30,65,0.462,14,31,0.452,25,31,0.806,2019-20
NBA_by_game_1800.csv,1761,OKC,11/15/2019,127,,PHI,W 127-119 (OT),265,41,76,0.539,31,52,0.596,10,24,0.417,35,41,0.854,2019-20
NBA_by_game_1800.csv,1762,LAC,11/14/2019,127,away,NOP,L 127-132,240,46,84,0.548,35,60,0.583,11,24,0.458,24,31,0.774,2019-20
NBA_by_game_1800.csv,1763,GSW,11/4/2019,127,,POR,W 127-118,240,42,86,0.488,32,60,0.533,10,26,0.385,33,36,0.917,2019-20
NBA_by_game_1800.csv,1764,SAS,11/1/2019,127,away,GSW,W 127-110,240,44,93,0.473,31,58,0.534,13,35,0.371,26,30,0.867,2019-20
NBA_by_game_1800.csv,1765,MIN,10/23/2019,127,away,BRK,W 127-126 (OT),265,46,108,0.426,33,65,0.508,13,43,0.302,22,28,0.786,2019-20
NBA_by_game_1800.csv,1766,OKC,4/10/2019,127,away,MIL,W 127-116,240,48,99,0.485,25,45,0.556,23,54,0.426,8,13,0.615,2018-19
NBA_by_game_1800.csv,1767,MEM,4/7/2019,127,,DAL,L 127-129 (OT),265,42,98,0.429,23,54,0.426,19,44,0.432,24,28,0.857,2018-19
NBA_by_game_1800.csv,1768,MIL,3/24/2019,127,,CLE,W 127-105,240,48,87,0.552,33,46,0.717,15,41,0.366,16,21,0.762,2018-19
NBA_by_game_1800.csv,1769,PHI,3/23/2019,127,away,ATL,L 127-129,240,42,91,0.462,32,68,0.471,10,23,0.435,33,39,0.846,2018-19
NBA_by_game_1800.csv,1770,POR,3/9/2019,127,,PHO,W 127-120,240,43,86,0.5,30,57,0.526,13,29,0.448,28,36,0.778,2018-19
NBA_by_game_1800.csv,1771,TOR,3/8/2019,127,away,NOP,W 127-104,240,53,99,0.535,40,62,0.645,13,37,0.351,8,9,0.889,2018-19
NBA_by_game_1800.csv,1772,BRK,3/4/2019,127,,DAL,W 127-88,240,48,85,0.565,31,44,0.705,17,41,0.415,14,19,0.737,2018-19
NBA_by_game_1800.csv,1773,ORL,2/14/2019,127,,CHO,W 127-89,240,48,92,0.522,31,53,0.585,17,39,0.436,14,18,0.778,2018-19
NBA_by_game_1800.csv,1774,TOR,2/11/2019,127,,BRK,W 127-125,240,50,92,0.543,41,61,0.672,9,31,0.29,18,20,0.9,2018-19
NBA_by_game_1800.csv,1775,POR,2/7/2019,127,,SAS,W 127-118,240,49,91,0.538,38,60,0.633,11,31,0.355,18,18,1,2018-19
NBA_by_game_1800.csv,1776,HOU,2/6/2019,127,away,SAC,W 127-101,240,45,100,0.45,25,49,0.51,20,51,0.392,17,18,0.944,2018-19
NBA_by_game_1800.csv,1777,SAC,2/4/2019,127,,SAS,W 127-112,240,50,90,0.556,37,58,0.638,13,32,0.406,14,23,0.609,2018-19
NBA_by_game_1800.csv,1778,OKC,1/21/2019,127,away,NYK,W 127-109,240,45,83,0.542,30,54,0.556,15,29,0.517,22,27,0.815,2018-19
NBA_by_game_1800.csv,1779,POR,1/11/2019,127,,CHO,W 127-96,240,52,93,0.559,37,53,0.698,15,40,0.375,8,9,0.889,2018-19
NBA_by_game_1800.csv,1780,GSW,1/5/2019,127,away,SAC,W 127-123,240,47,93,0.505,26,46,0.565,21,47,0.447,12,14,0.857,2018-19
NBA_by_game_1800.csv,1781,PHO,1/2/2019,127,,PHI,L 127-132,240,43,95,0.453,32,61,0.525,11,34,0.324,30,36,0.833,2018-19
NBA_by_game_1800.csv,1782,HOU,12/27/2018,127,,BOS,W 127-113,240,41,86,0.477,23,41,0.561,18,45,0.4,27,35,0.771,2018-19
NBA_by_game_1800.csv,1783,LAC,12/26/2018,127,,SAC,W 127-118,240,48,96,0.5,36,68,0.529,12,28,0.429,19,23,0.826,2018-19
NBA_by_game_1800.csv,1784,LAL,12/25/2018,127,away,GSW,W 127-101,240,47,85,0.553,34,52,0.654,13,33,0.394,20,27,0.741,2018-19
NBA_by_game_1800.csv,1785,LAC,12/23/2018,127,away,GSW,L 127-129,240,43,80,0.538,25,57,0.439,18,23,0.783,23,29,0.793,2018-19
NBA_by_game_1800.csv,1786,LAC,12/17/2018,127,,POR,L 127-131,240,42,83,0.506,32,56,0.571,10,27,0.37,33,39,0.846,2018-19
NBA_by_game_1800.csv,1787,ATL,12/16/2018,127,away,BRK,L 127-144,240,47,85,0.553,33,56,0.589,14,29,0.483,19,25,0.76,2018-19
NBA_by_game_1800.csv,1788,BRK,12/12/2018,127,away,PHI,W 127-124,240,38,74,0.514,24,46,0.522,14,28,0.5,37,43,0.86,2018-19
NBA_by_game_1800.csv,1789,PHI,11/25/2018,127,away,BRK,W 127-125,240,44,91,0.484,32,62,0.516,12,29,0.414,27,33,0.818,2018-19
NBA_by_game_1800.csv,1790,CHO,11/21/2018,127,,IND,W 127-109,240,45,80,0.563,27,51,0.529,18,29,0.621,19,22,0.864,2018-19
NBA_by_game_1800.csv,1791,LAC,11/19/2018,127,away,ATL,W 127-119,240,40,93,0.43,30,60,0.5,10,33,0.303,37,47,0.787,2018-19
NBA_by_game_1800.csv,1792,LAC,11/17/2018,127,away,BRK,W 127-119,240,48,95,0.505,37,72,0.514,11,23,0.478,20,24,0.833,2018-19
NBA_by_game_1800.csv,1793,TOR,10/22/2018,127,,CHO,W 127-106,240,50,87,0.575,35,48,0.729,15,39,0.385,12,14,0.857,2018-19
NBA_by_game_1800.csv,1794,PHI,10/18/2018,127,,CHI,W 127-108,240,44,93,0.473,32,57,0.561,12,36,0.333,27,30,0.9,2018-19
NBA_by_game_1800.csv,1795,LAC,3/21/2018,127,away,MIL,W 127-120,240,45,86,0.523,30,56,0.536,15,30,0.5,22,29,0.759,2017-18
NBA_by_game_1800.csv,1796,LAL,3/11/2018,127,,CLE,W 127-113,240,48,96,0.5,35,62,0.565,13,34,0.382,18,20,0.9,2017-18
NBA_by_game_1800.csv,1797,LAC,2/22/2018,127,away,GSW,L 127-134,240,44,88,0.5,33,56,0.589,11,32,0.344,28,34,0.824,2017-18
NBA_by_game_1800.csv,1798,DEN,2/1/2018,127,,OKC,W 127-124,240,50,97,0.515,35,59,0.593,15,38,0.395,12,17,0.706,2017-18
NBA_by_game_1800.csv,1799,ORL,1/31/2018,127,,LAL,W 127-105,240,44,81,0.543,26,49,0.531,18,32,0.563,21,29,0.724,2017-18
NBA_by_game_1800.csv,1800,LAL,1/21/2018,127,,NYK,W 127-107,240,51,91,0.56,41,65,0.631,10,26,0.385,15,21,0.714,2017-18
NBA_by_game_18000.csv,17801,HOU,1/28/2015,99,,DAL,W 99-94,240,36,88,0.409,22,53,0.415,14,35,0.4,13,15,0.867,2014-15
NBA_by_game_18000.csv,17802,CLE,1/28/2015,99,,POR,W 99-94,240,34,85,0.4,19,48,0.396,15,37,0.405,16,18,0.889,2014-15
NBA_by_game_18000.csv,17803,BOS,1/26/2015,99,away,UTA,W 99-90,240,35,74,0.473,27,55,0.491,8,19,0.421,21,23,0.913,2014-15
NBA_by_game_18000.csv,17804,NOP,1/26/2015,99,,PHI,W 99-74,240,39,86,0.453,32,70,0.457,7,16,0.438,14,19,0.737,2014-15
NBA_by_game_18000.csv,17805,HOU,1/25/2015,99,away,LAL,W 99-87,240,35,87,0.402,22,43,0.512,13,44,0.295,16,21,0.762,2014-15
NBA_by_game_18000.csv,17806,ORL,1/25/2015,99,,IND,L 99-106,240,38,78,0.487,32,61,0.525,6,17,0.353,17,23,0.739,2014-15
NBA_by_game_18000.csv,17807,DEN,1/23/2015,99,,BOS,L 99-100,240,37,89,0.416,31,68,0.456,6,21,0.286,19,26,0.731,2014-15
NBA_by_game_18000.csv,17808,SAS,1/23/2015,99,,LAL,W 99-85,240,36,84,0.429,29,60,0.483,7,24,0.292,20,27,0.741,2014-15
NBA_by_game_18000.csv,17809,MIL,1/22/2015,99,,UTA,L 99-101,240,42,92,0.457,37,79,0.468,5,13,0.385,10,12,0.833,2014-15
NBA_by_game_18000.csv,17810,DEN,1/20/2015,99,,SAS,L 99-109,240,37,79,0.468,32,65,0.492,5,14,0.357,20,29,0.69,2014-15
NBA_by_game_18000.csv,17811,NYK,1/19/2015,99,,NOP,W 99-92,240,38,78,0.487,28,55,0.509,10,23,0.435,13,17,0.765,2014-15
NBA_by_game_18000.csv,17812,ORL,1/18/2015,99,,OKC,L 99-127,240,35,88,0.398,27,65,0.415,8,23,0.348,21,27,0.778,2014-15
NBA_by_game_18000.csv,17813,WAS,1/17/2015,99,away,BRK,W 99-90,240,40,77,0.519,35,61,0.574,5,16,0.313,14,27,0.519,2014-15
NBA_by_game_18000.csv,17814,CHI,1/17/2015,99,,ATL,L 99-107,240,37,80,0.463,28,54,0.519,9,26,0.346,16,20,0.8,2014-15
NBA_by_game_18000.csv,17815,MIN,1/16/2015,99,away,PHO,L 99-110,240,42,91,0.462,34,69,0.493,8,22,0.364,7,12,0.583,2014-15
NBA_by_game_18000.csv,17816,CHI,1/14/2015,99,,WAS,L 99-105,240,34,79,0.43,21,52,0.404,13,27,0.481,18,24,0.75,2014-15
NBA_by_game_18000.csv,17817,BRK,1/12/2015,99,,HOU,L 99-113,240,39,84,0.464,34,63,0.54,5,21,0.238,16,18,0.889,2014-15
NBA_by_game_18000.csv,17818,OKC,1/9/2015,99,,UTA,W 99-94,240,42,91,0.462,35,70,0.5,7,21,0.333,8,9,0.889,2014-15
NBA_by_game_18000.csv,17819,POR,1/8/2015,99,,MIA,W 99-83,240,40,95,0.421,32,68,0.471,8,27,0.296,11,15,0.733,2014-15
NBA_by_game_18000.csv,17820,LAC,12/31/2014,99,,NYK,W 99-78,240,36,82,0.439,21,48,0.438,15,34,0.441,12,20,0.6,2014-15
NBA_by_game_18000.csv,17821,SAC,12/29/2014,99,away,BRK,L 99-107,240,37,76,0.487,28,56,0.5,9,20,0.45,16,20,0.8,2014-15
NBA_by_game_18000.csv,17822,CHI,12/23/2014,99,away,WAS,W 99-91,240,39,85,0.459,34,68,0.5,5,17,0.294,16,24,0.667,2014-15
NBA_by_game_18000.csv,17823,OKC,12/21/2014,99,,NOP,L 99-101,240,38,83,0.458,33,63,0.524,5,20,0.25,18,24,0.75,2014-15
NBA_by_game_18000.csv,17824,DAL,12/20/2014,99,,SAS,W 99-93,240,37,86,0.43,28,60,0.467,9,26,0.346,16,20,0.8,2014-15
NBA_by_game_18000.csv,17825,PHO,12/20/2014,99,away,NYK,W 99-90,240,35,78,0.449,25,53,0.472,10,25,0.4,19,23,0.826,2014-15
NBA_by_game_18000.csv,17826,NOP,12/18/2014,99,away,HOU,W 99-90,240,38,82,0.463,33,64,0.516,5,18,0.278,18,22,0.818,2014-15
NBA_by_game_18000.csv,17827,SAS,12/14/2014,99,away,DEN,W 99-91,240,34,74,0.459,29,58,0.5,5,16,0.313,26,35,0.743,2014-15
NBA_by_game_18000.csv,17828,ATL,12/13/2014,99,away,ORL,L 99-100,240,35,84,0.417,27,57,0.474,8,27,0.296,21,24,0.875,2014-15
NBA_by_game_18000.csv,17829,NYK,12/7/2014,99,,POR,L 99-103,240,41,79,0.519,36,60,0.6,5,19,0.263,12,14,0.857,2014-15
NBA_by_game_18000.csv,17830,IND,12/2/2014,99,away,PHO,L 99-116,240,41,85,0.482,37,72,0.514,4,13,0.308,13,17,0.765,2014-15
NBA_by_game_18000.csv,17831,POR,11/28/2014,99,,MEM,L 99-112,240,39,97,0.402,31,69,0.449,8,28,0.286,13,18,0.722,2014-15
NBA_by_game_18000.csv,17832,MEM,11/26/2014,99,away,LAL,W 99-93,240,36,80,0.45,31,58,0.534,5,22,0.227,22,25,0.88,2014-15
NBA_by_game_18000.csv,17833,BRK,11/26/2014,99,away,PHI,W 99-91,240,35,71,0.493,27,47,0.574,8,24,0.333,21,28,0.75,2014-15
NBA_by_game_18000.csv,17834,SAC,11/25/2014,99,away,NOP,W 99-89,240,37,77,0.481,32,63,0.508,5,14,0.357,20,24,0.833,2014-15
NBA_by_game_18000.csv,17835,SAS,11/22/2014,99,,BRK,W 99-87,240,41,79,0.519,33,58,0.569,8,21,0.381,9,11,0.818,2014-15
NBA_by_game_18000.csv,17836,MIA,11/22/2014,99,away,ORL,W 99-92,240,37,71,0.521,25,45,0.556,12,26,0.462,13,18,0.722,2014-15
NBA_by_game_18000.csv,17837,ATL,11/21/2014,99,,DET,W 99-89,240,38,80,0.475,33,56,0.589,5,24,0.208,18,26,0.692,2014-15
NBA_by_game_18000.csv,17838,NYK,11/19/2014,99,away,MIN,L 99-115,240,34,69,0.493,25,53,0.472,9,16,0.563,22,28,0.786,2014-15
NBA_by_game_18000.csv,17839,IND,11/15/2014,99,away,CHI,W 99-90,240,37,77,0.481,30,59,0.508,7,18,0.389,18,25,0.72,2014-15
NBA_by_game_18000.csv,17840,BRK,11/13/2014,99,away,GSW,L 99-107,240,39,89,0.438,36,73,0.493,3,16,0.188,18,20,0.9,2014-15
NBA_by_game_18000.csv,17841,SAS,11/8/2014,99,,NOP,L 99-100,240,36,80,0.45,31,62,0.5,5,18,0.278,22,29,0.759,2014-15
NBA_by_game_18000.csv,17842,NYK,11/7/2014,99,away,BRK,L 99-110,240,37,90,0.411,29,71,0.408,8,19,0.421,17,21,0.81,2014-15
NBA_by_game_18000.csv,17843,LAL,10/29/2014,99,away,PHO,L 99-119,240,37,86,0.43,33,73,0.452,4,13,0.308,21,25,0.84,2014-15
NBA_by_game_18000.csv,17844,SAC,4/16/2014,99,,PHO,L 99-104,240,37,86,0.43,33,67,0.493,4,19,0.211,21,30,0.7,2013-14
NBA_by_game_18000.csv,17845,CLE,4/12/2014,99,,BOS,L 99-111,240,37,90,0.411,32,72,0.444,5,18,0.278,20,30,0.667,2013-14
NBA_by_game_18000.csv,17846,UTA,4/11/2014,99,,POR,L 99-111,240,40,86,0.465,34,73,0.466,6,13,0.462,13,16,0.813,2013-14
NBA_by_game_18000.csv,17847,GSW,4/10/2014,99,,DEN,L 99-100,240,40,88,0.455,34,65,0.523,6,23,0.261,13,15,0.867,2013-14
NBA_by_game_18000.csv,17848,SAC,4/9/2014,99,away,POR,L 99-100,240,39,91,0.429,34,80,0.425,5,11,0.455,16,22,0.727,2013-14
NBA_by_game_18000.csv,17849,PHO,3/30/2014,99,away,LAL,L 99-115,240,35,91,0.385,27,55,0.491,8,36,0.222,21,28,0.75,2013-14
NBA_by_game_18000.csv,17850,MIN,3/30/2014,99,away,BRK,L 99-114,240,39,83,0.47,36,71,0.507,3,12,0.25,18,27,0.667,2013-14
NBA_by_game_18000.csv,17851,PHO,3/26/2014,99,away,WAS,W 99-93,240,37,75,0.493,23,47,0.489,14,28,0.5,11,12,0.917,2013-14
NBA_by_game_18000.csv,17852,SAC,3/26/2014,99,,NYK,L 99-107,240,33,69,0.478,27,52,0.519,6,17,0.353,27,35,0.771,2013-14
NBA_by_game_18000.csv,17853,TOR,3/26/2014,99,away,BOS,W 99-90,240,36,80,0.45,25,57,0.439,11,23,0.478,16,18,0.889,2013-14
NBA_by_game_18000.csv,17854,SAS,3/22/2014,99,away,GSW,W 99-90,240,35,89,0.393,25,61,0.41,10,28,0.357,19,25,0.76,2013-14
